0.000000, -0.000000
1.000000, -0.000000
2.000000, -0.000000
3.000000, -0.000000
4.000000, -0.000000
5.000000, -0.000000
6.000000, -0.000000
7.000000, -0.000000
8.000000, -0.000000
9.000000, -0.000000
10.000000, -0.000000
11.000000, -0.000000
12.000000, -0.000000
13.000000, -0.000000
14.000000, -0.000000
15.000000, -0.000000
16.000000, 0.000000
17.000000, 0.109819
18.000000, 0.234633
19.000000, 0.388860
20.000000, 0.585786
21.000000, 0.837061
22.000000, 1.152241
23.000000, 1.538429
24.000000, 2.000000
25.000000, 2.538429
26.000000, 3.152241
27.000000, 3.837061
28.000000, 4.585786
29.000000, 5.388860
30.000000, 6.234633
31.000000, 7.109819
32.000000, 8.000000
33.000000, 8.890181
34.000000, 9.765367
35.000000, 10.611140
36.000000, 11.414214
37.000000, 12.162939
38.000000, 12.847759
39.000000, 13.461571
40.000000, 14.000000
41.000000, 14.461571
42.000000, 14.847759
43.000000, 15.162939
44.000000, 15.414214
45.000000, 15.611140
46.000000, 15.765367
47.000000, 15.890181
48.000000, 16.000000
49.000000, 16.109819
50.000000, 16.234633
51.000000, 16.388860
52.000000, 16.585786
53.000000, 16.837061
54.000000, 17.152241
55.000000, 17.538429
56.000000, 18.000000
57.000000, 18.538429
58.000000, 19.152241
59.000000, 19.837061
60.000000, 20.585786
61.000000, 21.388860
62.000000, 22.234633
63.000000, 23.109819
64.000000, 24.000000
65.000000, 24.890181
66.000000, 25.765367
67.000000, 26.611140
68.000000, 27.414214
69.000000, 28.162939
70.000000, 28.847759
71.000000, 29.461571
72.000000, 30.000000
73.000000, 30.461571
74.000000, 30.847759
75.000000, 31.162939
76.000000, 31.414214
77.000000, 31.611140
78.000000, 31.765367
79.000000, 31.890181
80.000000, 32.000000
81.000000, 32.109819
82.000000, 32.234633
83.000000, 32.388860
84.000000, 32.585786
85.000000, 32.837061
86.000000, 33.152241
87.000000, 33.538429
88.000000, 34.000000
89.000000, 34.538429
90.000000, 35.152241
91.000000, 35.837061
92.000000, 36.585786
93.000000, 37.388860
94.000000, 38.234633
95.000000, 39.109819
96.000000, 40.000000
97.000000, 40.890181
98.000000, 41.765367
99.000000, 42.611140
100.000000, 43.414214
101.000000, 44.162939
102.000000, 44.847759
103.000000, 45.461571
104.000000, 46.000000
105.000000, 46.461571
106.000000, 46.847759
107.000000, 47.162939
108.000000, 47.414214
109.000000, 47.611140
110.000000, 47.765367
111.000000, 47.890181
112.000000, 48.000000
113.000000, 48.109819
114.000000, 48.234633
115.000000, 48.388860
116.000000, 48.585786
117.000000, 48.837061
118.000000, 49.152241
119.000000, 49.538429
120.000000, 50.000000
121.000000, 50.538429
122.000000, 51.152241
123.000000, 51.837061
124.000000, 52.585786
125.000000, 53.388860
126.000000, 54.234633
127.000000, 55.109819
